"code","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"E00047609","0","12","28","43","42","55","3","9","58","6","21","12","9","23","23","34","12"
"E00047090","0","3","0","3","9","12","3","3","0","0","6","0","0","6","15","0","0"
"E00045258","0","1","3","3","6","6","9","3","12","11","3","0","0","9","4","14","0"
"E00047210","0","3","12","12","3","21","15","18","11","0","29","0","11","6","10","14","0"
"E00046111","0","0","0","0","3","0","0","3","0","3","0","3","3","3","10","4","3"
"E00047591","0","0","0","12","3","0","9","3","3","9","9","9","3","12","4","3","0"
"E00045547","0","2","0","3","11","4","6","6","3","0","0","3","6","3","7","6","0"
"E00045861","0","0","0","3","6","17","0","4","7","6","0","0","3","0","5","3","0"
"E00045850","0","0","0","23","6","6","6","3","11","3","3","3","0","9","7","3","0"
"E00046421","0","11","13","26","9","6","6","6","6","12","0","0","3","3","9","7","0"
"E00047202","0","0","6","3","18","9","6","15","3","12","3","9","0","0","4","24","3"
"E00045836","0","0","3","3","3","7","3","3","0","0","0","0","0","0","6","0","0"
"E00045346","0","0","9","0","14","9","12","3","4","3","3","0","6","6","9","3","0"
"E00047587","0","3","0","3","24","0","0","6","9","3","14","6","20","32","4","6","6"
"E00046027","0","8","6","7","0","0","0","3","0","3","6","6","0","6","4","0","0"
"E00175658","0","14","13","13","13","33","10","13","24","9","13","30","20","6","21","6","3"
"E00045426","0","0","0","6","3","0","0","3","0","0","9","12","0","3","4","12","0"
"E00047655","0","0","6","34","9","12","6","0","10","29","15","23","6","6","7","6","3"
"E00045448","0","3","40","35","50","61","20","25","30","41","0","9","27","22","13","20","3"
"E00046707","0","7","12","21","37","12","9","7","6","3","12","3","12","3","7","3","0"
"E00046788","0","2","4","24","3","6","0","2","0","7","6","0","0","3","4","0","0"
"E00045915","0","3","0","6","11","9","0","6","0","0","9","0","0","3","4","0","0"
"E00047123","0","4","19","44","21","25","18","50","44","2","27","6","3","17","4","0","6"
"E00045130","0","0","3","0","3","3","0","19","0","3","0","9","7","3","13","14","6"
"E00045234","0","0","7","0","12","9","8","6","3","3","0","6","0","3","4","3","0"
"E00046733","0","3","20","10","3","0","3","3","3","18","7","3","6","0","17","20","3"
"E00045139","0","4","15","13","13","0","9","0","0","1","8","8","3","3","4","18","3"
"E00047145","0","0","0","9","7","15","12","6","9","11","3","9","6","3","9","6","9"
"E00045516","0","0","3","0","6","15","21","9","13","12","10","9","6","6","4","18","0"
"E00047616","0","0","0","0","14","3","7","0","3","3","0","0","3","3","7","13","3"
"E00046755","0","0","0","6","3","6","0","3","6","6","0","1","1","0","13","9","3"
"E00046149","0","0","8","3","0","0","3","0","3","0","3","3","3","0","4","0","0"
"E00047415","0","1","3","0","15","9","6","3","23","15","3","3","6","0","4","3","0"
"E00046509","0","3","12","25","6","24","32","39","3","11","0","6","20","12","15","6","0"
"E00046696","0","6","9","18","25","57","12","48","18","18","24","27","12","15","18","23","0"
"E00046759","0","6","3","3","19","9","0","19","0","20","11","3","11","3","4","3","0"
"E00045853","0","3","6","3","0","15","3","6","0","0","0","3","3","3","7","17","0"
"E00046260","0","0","9","23","15","15","9","30","34","3","3","9","3","0","40","6","0"
"E00045579","0","13","27","6","13","28","64","24","15","23","9","31","6","23","46","36","5"
"E00046857","0","0","1","6","0","9","6","11","7","3","0","3","6","12","4","6","0"
"E00047160","0","1","20","10","31","33","20","22","22","6","0","10","0","4","1","3","3"
"E00047776","0","0","0","0","15","0","3","6","0","3","3","3","0","9","4","9","0"
"E00047602","0","0","12","0","0","0","9","0","0","3","6","0","0","0","4","0","0"
"E00046478","0","3","12","1","12","20","3","12","1","13","3","0","12","0","1","9","0"
"E00047242","0","8","13","16","22","27","18","34","46","26","18","15","8","9","13","37","0"
"E00045462","0","0","3","3","9","18","26","0","0","1","6","0","3","3","3","1","3"
"E00045406","0","7","0","6","3","9","9","20","9","0","3","3","0","12","6","10","0"
"E00048064","0","3","29","3","6","12","18","22","6","21","9","3","12","30","27","25","0"
"E00045470","0","3","0","9","3","0","0","5","0","0","0","0","3","0","0","2","0"
"E00047999","0","6","3","9","16","9","9","36","1","12","13","3","0","3","0","4","0"
"E00046920","0","0","0","0","6","3","3","0","4","0","0","6","0","3","3","4","0"
"E00048195","0","11","29","15","24","33","34","45","32","15","20","15","12","6","6","28","3"
"E00047529","0","0","17","15","15","22","26","9","21","6","3","13","0","9","3","4","0"
"E00046533","0","0","17","9","6","0","0","0","0","3","3","14","3","31","0","4","0"
"E00175622","0","3","0","0","0","0","24","30","17","9","9","9","12","15","9","10","0"
"E00048149","0","0","3","9","6","3","6","0","3","11","0","23","3","3","3","4","3"
"E00047177","0","6","12","13","24","21","7","9","15","7","3","4","0","3","9","10","0"
"E00047662","0","0","0","6","0","6","0","0","9","6","5","0","3","3","3","8","0"
"E00046230","0","9","23","10","26","52","50","33","28","3","33","0","15","3","3","12","0"
"E00046513","0","17","6","9","3","7","4","3","0","0","9","0","0","9","14","4","3"
"E00047433","0","0","6","12","32","12","0","13","3","6","9","9","3","6","15","13","0"
"E00175743","0","0","0","0","0","0","0","3","3","3","3","6","0","0","0","4","1"
"E00045717","0","3","0","12","12","20","14","6","6","13","14","3","6","3","1","1","0"
"E00045488","0","6","13","3","15","3","9","21","9","11","6","3","0","22","3","1","0"
"E00045506","0","0","0","3","6","18","7","3","6","3","6","3","0","3","0","10","3"
"E00046124","0","14","9","6","3","6","0","9","15","28","0","9","6","14","6","4","3"
"E00046172","0","0","12","0","12","9","34","31","15","9","0","0","0","9","0","1","3"
"E00175756","0","10","56","16","45","51","33","39","39","24","13","15","16","28","14","13","0"
"E00047677","0","0","0","9","9","0","0","3","3","3","0","0","3","0","6","7","0"
"E00047291","0","0","0","6","0","3","3","6","3","6","0","0","39","3","3","10","0"
"E00046791","0","0","3","3","18","6","3","9","3","0","3","0","0","17","0","4","0"
"E00048003","0","4","9","25","3","8","12","26","7","10","6","6","3","6","14","4","0"
"E00047702","0","3","3","0","0","3","0","0","0","0","0","0","0","0","0","4","0"
"E00045866","0","10","0","0","23","3","14","12","6","6","3","0","0","0","6","1","0"
"E00175801","0","0","0","6","3","0","18","3","10","0","0","0","3","6","4","4","0"
"E00046206","0","6","18","15","10","20","30","12","20","34","3","12","12","6","12","16","0"
"E00047968","0","13","7","3","15","12","16","21","9","15","12","14","0","9","12","13","0"
"E00046913","0","0","7","4","11","18","0","18","9","9","3","0","3","0","0","4","0"
"E00046103","0","3","3","6","9","0","3","3","0","3","3","0","14","3","15","1","0"
"E00047067","0","0","3","0","0","6","3","10","0","0","0","0","0","0","0","7","3"
"E00047262","0","3","0","0","4","9","7","12","6","3","0","3","9","0","14","4","0"
"E00046163","0","29","40","59","21","50","39","19","51","40","19","39","21","13","6","27","6"
"E00047856","0","0","0","0","0","0","0","7","3","3","0","3","0","0","3","1","0"
"E00047885","0","3","12","12","10","9","11","9","6","15","3","6","20","3","15","4","0"
"E00045575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3"
"E00046197","0","6","3","6","3","0","0","0","6","11","0","0","0","0","12","1","3"
"E00045538","0","24","14","6","6","6","6","6","7","10","6","6","25","17","6","3","4"
"E00046585","0","0","10","0","3","15","9","3","6","3","3","3","6","0","0","0","7"
"E00175672","0","3","3","3","8","23","16","10","40","6","12","32","4","6","18","43","7"
"E00175700","0","0","0","0","0","12","0","0","0","0","0","6","0","0","3","3","1"
"E00047991","0","3","3","0","6","15","12","10","9","15","14","10","0","12","9","1","1"
"E00047382","0","14","21","8","8","18","48","29","21","38","28","26","12","25","23","32","15"
"E00048168","0","3","20","6","3","0","0","0","0","9","0","6","0","0","0","0","1"
"E00047255","0","11","3","6","6","15","6","24","9","12","6","0","0","3","0","14","4"
"E00047230","0","0","3","0","3","6","6","6","9","6","9","0","0","6","28","20","7"
"E00047279","0","0","14","6","15","15","6","6","3","3","5","15","0","0","0","3","1"
"E00045905","0","11","3","20","3","13","30","9","6","0","0","20","12","11","0","12","4"
"E00046993","0","3","13","15","15","39","13","20","6","9","6","13","0","3","0","9","1"
"E00045283","0","3","10","12","9","12","9","34","6","3","9","14","0","17","3","12","1"
"E00045612","0","0","3","3","3","9","7","0","9","0","0","0","3","0","0","0","0"
"E00046005","0","0","7","0","15","3","9","3","6","3","0","9","3","3","5","0","0"
"E00046277","0","0","6","9","11","6","0","0","0","0","6","0","0","1","3","0","0"
"E00045446","0","0","0","1","3","0","3","0","0","5","0","0","0","3","6","0","0"
"E00046789","0","3","15","30","17","26","6","15","6","12","6","6","15","3","1","6","3"
"E00175783","0","0","0","0","3","5","0","0","0","0","3","0","0","3","0","0","0"
"E00046178","0","3","14","3","12","6","6","15","6","15","11","7","11","0","3","17","0"
"E00045377","0","14","14","9","6","13","6","6","0","14","6","16","10","13","6","14","0"
"E00047803","0","11","4","12","3","6","9","3","23","19","17","0","3","0","11","17","0"
"E00046638","0","6","21","16","6","9","0","9","3","6","6","9","0","11","3","0","0"
"E00047001","0","0","17","8","3","6","20","21","6","0","5","6","0","9","3","14","17"
"E00046011","0","3","1","17","5","9","6","6","0","5","0","3","0","6","0","0","0"
"E00046326","0","11","16","15","19","42","20","36","32","22","3","3","16","17","13","15","3"
"E00045415","0","3","9","3","16","8","8","9","18","3","0","6","0","3","6","12","0"
"E00045655","0","3","9","3","7","3","8","8","14","6","0","0","0","0","0","0","0"
"E00048146","0","14","26","26","29","32","44","28","18","18","12","3","26","9","28","4","3"
"E00047221","0","3","3","0","6","9","6","9","9","3","9","5","18","3","9","18","0"
"E00045730","0","4","3","18","9","24","18","6","16","13","22","23","14","16","15","3","0"
"E00046120","0","4","6","21","13","10","9","3","12","9","6","9","9","6","14","19","0"
"E00045531","0","3","0","0","6","3","4","7","5","6","6","0","6","0","0","0","11"
"E00047810","0","16","20","9","4","28","6","17","8","26","8","12","6","3","6","18","3"
"E00045608","0","3","36","38","31","22","49","20","13","9","27","15","18","17","38","21","6"
"E00045830","0","0","0","0","3","6","0","0","0","0","0","3","0","7","3","3","3"
"E00045613","0","0","14","0","0","0","3","5","0","0","0","0","0","0","0","1","0"
"E00045727","0","14","3","12","20","18","0","18","18","6","12","15","28","23","9","32","3"
"E00047898","0","14","17","15","21","13","9","0","3","15","6","3","3","11","0","0","3"
"E00046970","0","14","3","3","3","3","0","0","15","4","0","0","0","0","0","0","0"
"E00046270","0","17","7","0","9","3","18","6","11","0","15","12","0","3","6","3","0"
"E00047842","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E00045096","0","19","6","7","6","12","4","3","6","0","12","4","9","3","0","0","0"
"E00046033","0","11","9","18","6","3","14","18","12","6","10","5","0","0","0","6","0"
"E00047104","0","31","9","0","3","3","8","6","3","3","6","6","0","0","0","0","0"
"E00045806","0","17","36","27","39","25","21","16","17","27","9","23","37","6","9","9","0"
"E00045464","0","15","19","20","15","20","18","33","18","15","34","21","8","24","12","29","0"
"E00047300","0","17","9","15","12","28","9","24","12","12","0","3","0","14","20","23","14"
"E00047031","0","11","7","9","9","26","11","18","6","14","3","9","9","6","9","3","3"
"E00047793","0","49","24","25","30","21","25","22","21","37","24","23","15","9","34","20","6"
"E00046787","0","17","12","12","6","6","10","9","12","3","0","6","8","4","3","3","3"
"E00045505","0","17","30","6","32","47","4","33","0","3","24","15","0","0","14","17","0"
"E00175748","0","14","11","3","7","0","0","0","0","3","0","0","0","0","9","3","0"
"E00047168","0","16","0","0","3","0","6","5","20","3","6","0","9","9","3","8","0"
"E00175678","0","15","19","0","6","9","3","0","18","15","9","3","3","23","18","10","14"
"E00046452","0","25","12","0","6","15","6","9","3","0","6","6","6","0","0","6","0"
"E00046378","0","14","0","3","0","3","6","12","0","1","6","6","0","3","9","3","5"
"E00046088","0","14","15","9","3","6","3","3","7","3","3","3","3","0","15","6","0"
"E00046602","0","25","3","5","25","19","23","25","45","19","14","0","3","3","3","0","0"
"E00046189","0","11","12","0","3","9","0","0","0","6","0","11","0","14","14","3","0"
"E00045371","0","14","0","3","3","3","0","1","0","0","0","0","3","3","0","0","3"
"E00175659","0","79","34","35","35","18","48","53","86","12","16","34","20","21","14","33","5"
"E00046879","0","11","0","6","3","15","6","3","6","0","0","3","3","6","0","3","0"
"E00046018","0","11","18","15","6","18","20","6","6","12","3","0","3","0","35","30","6"
"E00046812","0","21","14","9","9","12","3","0","3","3","3","0","0","3","11","0","0"
"E00047784","0","16","3","3","3","4","3","3","0","3","0","0","0","0","9","0","0"
"E00046916","0","14","0","0","3","6","0","0","0","0","3","0","0","3","0","0","0"
"E00047883","0","11","15","21","30","18","17","9","7","7","12","6","6","6","9","9","0"
"E00047790","0","19","26","40","45","43","49","38","17","24","32","6","15","15","6","6","0"
"E00047612","0","11","8","0","18","36","6","6","22","6","1","18","9","18","49","43","12"
"E00047762","0","14","26","3","23","16","6","14","6","13","9","19","6","6","11","23","6"
"E00045279","0","11","6","6","3","3","0","0","3","0","8","0","0","12","21","33","3"
"E00046154","0","14","12","20","21","1","21","14","9","0","0","3","6","6","14","9","0"
"E00045530","0","14","3","0","0","7","4","0","0","3","9","0","6","3","6","17","3"
"E00046168","0","17","9","13","10","16","7","9","0","9","6","0","6","3","3","0","0"
"E00048143","0","21","9","0","13","18","12","14","3","3","4","6","9","15","3","14","0"
"E00047634","0","15","3","21","0","9","3","6","16","3","32","25","1","3","0","8","0"
"E00045791","0","14","15","17","18","9","9","31","25","1","12","0","0","9","6","22","0"
"E00046869","0","27","12","15","18","43","25","23","12","4","18","9","6","6","3","3","11"
"E00047267","0","20","12","36","9","12","21","21","15","3","7","9","0","3","3","12","3"
"E00048177","0","11","0","12","12","15","3","7","0","0","6","6","14","3","20","3","0"
"E00046473","0","11","15","20","26","32","6","19","9","6","3","0","6","3","3","14","6"
"E00046024","0","15","14","7","13","12","10","14","6","0","11","0","0","3","3","3","0"
"E00046996","0","22","9","3","3","9","9","6","3","3","3","0","3","5","0","0","0"
"E00045822","0","11","11","12","10","15","15","12","1","3","11","13","6","3","8","11","0"
"E00046040","0","33","31","37","35","35","0","13","4","15","20","3","3","9","3","22","6"
"E00045308","0","0","18","12","9","37","9","23","27","12","3","6","15","6","6","3","0"
"E00046454","0","0","11","3","0","0","3","6","0","0","3","0","0","0","6","6","0"
"E00047850","0","7","11","9","9","3","7","17","6","3","0","18","3","3","0","5","0"
"E00045102","0","9","20","18","12","13","12","9","6","6","3","21","6","11","4","6","11"
"E00047849","0","12","31","24","18","18","13","30","24","35","21","18","3","17","9","25","0"
"E00046298","0","0","27","20","6","38","6","6","11","3","3","0","6","3","0","9","0"
"E00046732","0","5","56","28","35","68","37","34","39","41","3","24","13","15","3","9","4"
"E00048112","0","3","14","15","29","27","34","5","15","12","23","3","6","28","9","15","0"
"E00048059","0","3","36","30","35","23","43","30","14","12","14","12","9","34","26","12","0"
"E00047152","0","0","34","32","24","39","12","45","19","6","12","18","9","6","6","12","5"
"E00046744","0","0","23","35","3","13","3","0","3","9","6","0","6","0","0","0","0"
"E00046589","0","3","11","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"E00048095","0","0","36","11","14","9","13","14","3","9","6","14","23","11","0","0","0"
"E00047556","0","9","30","30","45","33","24","39","12","15","9","17","12","15","14","12","11"
"E00046016","0","0","23","16","6","3","0","0","3","0","6","0","4","0","0","6","0"
"E00047076","0","5","20","9","15","21","9","6","7","9","3","0","0","0","0","0","3"
"E00045424","0","0","20","23","12","18","2","7","3","6","3","3","9","3","12","7","6"
"E00045277","0","1","21","21","16","15","6","21","3","3","8","0","0","15","17","9","9"
